Year,Number,Name,Purpose,Address,Landcat,Area,Cd,Cu,As,Hg,Pb,Cr_six,Zn,Ni,F,Organicp,PCBS,CN,Penole,Benzen,Toluen, Ethylbenzene,Xylene,TPH,TCE,PCE,Benzoapyrene,pH,XX,YY,X,Y
2010,SUNA09,자유공원,없음,인천시 중구 북성동3가 1,공원,68555,3.05,29.3,8.3,0,60.3,0,85.2,18.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,126.621,37.477,922311.599,1942284.68
2010,TENA02,현풍성하,없음,대구시 달성군 현풍면 성하리 225-1,잡종지,29660,2.68,36.5,7.98,0,109,3.6,134.5,29.2,286,NA,0,0,0,0,0,0,0,0,0,0,NA,6.7,128.439,35.703,1084947.61,1745626.574
2010,TONA07,유가용리,없음,대구시 달성군 유가면 용리 산10,임야,320926,2.03,20.2,6.1,0.02,20.4,0,81.3,14.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,128.516,35.691,1091969.897,1744365.964
2010,TANA44,대명초등,없음,대구시 남구 중앙시장길 9,학교용지,16525,1.59,12.6,1.38,0,11.8,0,52.5,5.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,127.485,34.953,998589.926,1662071.104
2010,TUNA02,두류공원,없음,대구시 달서구 두류2동 산302-1,공원,1682000,2.42,34.5,16.99,0.03,39.8,0,84.4,18.1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,128.565,35.851,1096155.183,1762123.653
2010,TCNA03,달성성하,없음,대구시 달성군 현풍면 성하리 292,도로,1299,2.79,38.1,21.64,0.03,50.4,0,164,35.7,144,NA,NA,0.2,NA,0,0,0,0,0,NA,NA,NA,6.4,128.435,35.703,1084585.294,1745545.959
2010,TANA03,현풍초등,없음,대구시 달성군 현풍면 상리 539-1,학교용지,16107,1.54,4.7,0.42,0,75.2,0,41.3,3.3,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6,128.447,35.698,1085689.211,1745029.757
2010,TPNA02,달성공단,없음,대구시 달성군 논공읍 북리 1-12,공장용지,66037,2.09,42.7,11.32,0.01,21.6,0,77.7,28.2,364,NA,0,0,0,0,0,0,0,0,0,0,NA,7.4,128.456,35.728,1086448.625,1748352.193
2010,TLNA01,냉천유원지,없음,대구시 달성군 가창면 용계리 산74-9,유원지,991500,2.18,17.2,4.59,0,15.9,0,90.8,10.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,128.623,35.793,1101480.184,1755778.092
2010,TKNA06,달성원교,없음,대구시 달성군 현풍면 원교리 103,대지,12820,2.15,41.6,19.7,0.04,40.6,0,144.6,16.5,123,NA,NA,0.1,NA,0,0,0,0,0,NA,NA,NA,7,128.443,35.693,1085284.511,1744441.74
2010,SENA02,인천영종도,없음,인천시 중구 운서동 2172-1 (영종도신공항),잡종지,20,1.06,21.7,12.83,0.01,41.1,1.6,83.1,7.4,281,NA,0,0,0,0,0,0,0,53,0,0,NA,7.4,126.46,37.477,908004.966,1942490.973
2010,TPNA13,현풍공단,없음,대구시 달성군 유가면 금리 181-1,공장용지,2765,3.55,59.2,40.26,0.07,52.1,0,155.3,37.8,275,NA,0,0,0,0,0,0,0,116,0,0,NA,5.7,128.448,35.683,1085750.425,1743366.505
2010,TSNA62,달성위천1,없음,대구시 달성군 논공읍 위천리 214-1,전,196,1.73,15,16.42,0.04,44.9,0,55,12,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,128.398,35.756,1081223.765,1751498.157
2010,SANA12,서흥동구,없음,인천시 동구 송림2동 121(서흥초교),학교용지,11854,2.49,14.3,1.77,0,35.4,0,93.9,9.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,126.653,37.478,925137.588,1942374.953
2010,SCNA11,인천동촌,없음,인천시 연수구 동촌동 926-1,도로,9201,1.52,13.7,1.77,0,20.8,0,49.9,5.9,475,NA,NA,0,NA,0,0,0,0,0,0,0,NA,7.3,126.64,37.39,923845.888,1932725.165
2010,SGNA25,종합경기장,없음,인천시 남구 숭의4동 424,체육용지,107931,1.77,33.9,4.53,0,48.2,0,124.9,11.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,126.459,37.475,907921.735,1942286.106
2010,SUNA08,수봉공원,없음,인천시 남구 숭의동 현충탑앞,공원,302838,1.73,12.5,3.93,0,34.6,0,91,7.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,126.459,37.475,907921.735,1942286.106
2010,TKNA03,달서이곡,없음,대구시 달서구 이곡동 1192,대지,39458,1.81,28.8,10.22,0.02,29.7,0,109.7,17.4,240,NA,NA,0.1,NA,0,0,0,0,60,NA,NA,NA,5.9,128.506,35.856,1090812.13,1762634.94
2010,SKNA28,남동만수,없음,인천시 남동구 만수6동 1043 (만수주공10단지),대지,17928,3.42,27,3.2,0,43.3,0,67.2,27.8,334,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6.4,126.735,37.443,932325.047,1938448.484
2010,SPNA24,인천기계공단,없음,인천시 남구 주안5동 1385-1 (LG산전),공장용지,43717,2.59,36.1,3.23,0,39.9,0,93.6,26.6,544,NA,0,0,0,0,0,0,0,21,0,0,NA,7.1,126.459,37.475,907921.735,1942286.106
2010,SANA11,부평서부평,없음,인천시 부평구 부평4동 542-18(부평서초교),학교용지,12863,1.89,33.6,5.5,0.01,57.2,0,156.7,9.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,126.721,37.495,931168.981,1944254.937
2010,TANA43,지산초등,없음,대구시 수성구 지산동 별빛4길 20,학교용지,4828,1.46,13.7,10.7,0,21.3,0,73.3,9.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,128.635,35.824,1102481.247,1759209.159
2010,SKNA29,연수동촌,없음,인천시 연수구 동촌동 932 (연수한양),대지,79339,1.17,13.7,4.73,0,31.8,0,61.7,5.7,381,NA,NA,0,NA,0,0,0,0,15,NA,NA,NA,7.6,126.64,37.39,923845.888,1932725.165
2010,SNNA98,인천장수,없음,인천시 남동구 장수동 60,답,727,1.49,23.1,5.73,0,36.3,0,75.5,8.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,126.77,37.46,935423.429,1940326.725
2010,SPNA21,남동공단1,없음,인천시 남동구 남춘동 139B 4L (말표산업),공장용지,998,1.79,10.5,0.63,0,23.8,0,76,6.4,415,NA,0,0,0,0,0,0,0,24,0,0,NA,5.6,126.738,37.431,932615.167,1937118.136
2010,SNNA100,연수선학,없음,인천시 연수구 선학동 231-18,답,3385,1.84,13.1,4,0,33.1,0,84.9,8.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4,126.704,37.427,929581.871,1936734.494
2010,SUNA11,인천대공원,없음,인천시 남동구 장수동 산208-1,공원,2909197,1.2,8.8,6.37,0,43.2,0,38.2,4.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,126.753,37.461,933952.281,1940465.283
2010,SPNA25,남동공단2,없음,인천시 남동구 남촌동 남동공단 21B9L (제일),공장용지,6594,2.72,77.1,6.8,0,59.8,0,199.9,31.7,322,NA,0,0,0,0,0,0,0,84,0,0,NA,6.3,126.713,37.424,930343.901,1936388.807
2010,SENA03,인천부평,없음,인천시 부평구 구산동 7-6,잡종지,16529,2.43,34.9,9.07,0.01,47.8,0,495.6,26,95,NA,0,0,0,0,0,0,0,54,0,0,NA,5.7,126.753,37.482,933990.126,1942795.214
2010,SDNA06,경인선북성,없음,인천시 중구 북성동1가 3(인천역),철도용지,99000,1.19,33.6,1.97,0,37.1,0,175.7,10.5,535,NA,NA,0.2,NA,0,0,0,0,61,0,0,NA,8.6,126.617,37.479,921969.422,1942534.456
2010,SNNA104,강화불은,없음,강화군 불은면 두은리 1108,답,5680,2.23,25,4.73,0,30.1,0,76.8,20.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8,126.486,37.681,910623.85,1965120.26
2010,SPNA20,인천기계공단,없음,인천시 서구 가좌동 173-115  (달재화학),공장용지,10400,4.58,59.9,2.9,0,70.5,0,267.1,20.3,441,NA,0,0,0,0,0,0,0,70,0,0,NA,8.2,126.66,37.499,925723.784,1944729.62
2010,SKNA62,인천가좌,없음,인천시 서구 가좌2동 30-4 (진주2차),대지,19000,3,56.3,11.17,0,64.2,0,192.9,23,305,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,7.3,126.684,37.492,927897.039,1943919.687
2010,SPNA47,인천4공단1,없음,인천시 부평구 청천동 411-1 (동서식품),공장용지,26200,1.91,40.5,3.8,0,37.8,0,111.8,42.2,257,NA,0,0,0,0,0,0,0,33,0,0,NA,6.6,126.715,37.522,930651.859,1947245.649
2010,SPNA48,인천4공단2,없음,인천시 부평구 청천2동 424 (삼익악기),공장용지,47868,1.68,26.7,5.03,0,39.2,0,95.9,9.2,194,NA,0,0,0,0,0,0,0,23,0,0,NA,6.5,126.716,37.517,930756.161,1946732.212
2010,TNNA114,달성화산1,없음,대구시 달성군 구지면 화산리 607,답,1456,1.86,16.5,17.7,0.08,27.1,0,49.7,14.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,128.401,35.665,1081571.202,1741310.69
2010,SONA06,인천강화,없음,강화군 화도면 상방리 산18-5 (마니산),임야,7140,2.76,5.3,2.97,0,35,0,69.2,6.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,126.424,37.631,905059.787,1959627.353
2010,RKNA16,동구산수,없음,동구 산수동 568-1  두암타운,대지,55934,0,13.3,4.81,0,17.3,0,73.1,3.6,16,NA,NA,0,NA,0,0,0,0,12,NA,NA,NA,7.2,126.934,35.16,948454.581,1685105.247
2010,SPNA22,인천5공단,없음,인천시 서구 가좌동 522-17 (새한미디어),공장용지,4316,3.12,70.5,24.73,0,41.2,0,106.8,26.1,754,NA,0,0,0,0,0,0,0,49,0,0,NA,6.5,126.685,37.476,927934.273,1942141.57
2010,SPNA35,강화하점공단,없음,강화군 하점면 부근리 303-4 (공단협의회),공장용지,310,1.92,21.3,3.57,0,32,0,54.4,13,31,NA,0,0,0,0,0,0,0,15,0,0,NA,5.9,126.437,37.771,906398.44,1975134.325
2010,SPNA34,인천주물공단,없음,인천시 서구 경서동 689  (공단본부),공장용지,3306,1.91,3.3,0.63,0,32.2,0,54.1,1.7,50,NA,0,0,0,0,0,0,0,24,0,0,NA,7.3,126.642,37.549,924210.773,1950262.501
2010,SPNA28,남동공단3,없음,인천시 남동구 남동공단 159B 8L (파로마),공장용지,7932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.738,37.431,932615.167,1937118.136
2010,RANA05,서석초교동구,없음,동구 서석동 14-1,학교용지,29490,0,2.1,0,0,3.5,0,20.1,2.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,126.925,35.147,947598.797,1683693.651
2010,RLNA01,지산유원지,없음,동구 지산동 1-5,유원지,1517,0,1.7,0,0,12.3,0,40,2.4,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,126.951,35.149,950009.434,1683855.067
2010,RANA02,방림초교남구,없음,남구 방림2동 66-10,학교용지,15585,0,4.7,0.82,0,7.3,0,23.9,2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,126.921,35.133,947252.705,1682178.522
2010,RENA02,서구마륵,없음,서구 마륵동 97-1  대원자동차학원,잡종지,12875,0,7.7,0,0,18.9,0,58.9,4.9,14,NA,0,0,0,0,0,0,0,18,0,0,NA,6.5,126.852,35.143,940987.006,1683235.536
2010,RONA06,동구운림동,없음,동구 운림동 산 84-1증심사,임야,7060000,0,24,6.34,0,21.1,0,47.5,5.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,126.955,35.136,950331.949,1682430.628
2010,RANA09,서초교서구,없음,서구 화정1동 71,학교용지,7066,0,0,0,0,3.9,0,6.4,0.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,126.877,35.156,943296.409,1684738.317
2010,RANA08,서광초교서구,없음,서구 상무1동 367-1,학교용지,14470,0,1.6,1.15,0,6.7,0,27.6,3.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,126.864,35.154,942070.279,1684520.368
2010,SANA10,구월남동,없음,인천시 남동구 구월동 1226(구월초교),학교용지,7099,2.54,25.6,5.83,0,45.8,0,104.1,19,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,126.716,37.452,930639.724,1939481.753
2010,RANA07,중흥초교북구,없음,북구 중흥1동 680,학교용지,11921,0,5.8,0,0,6.5,0,26.6,2.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,126.912,35.16,946443.096,1685146.555
2010,RGNA08,광주승마장,없음,서구 화정4동 404-8,체육용지,43851,0,4.3,0,0,4.7,0,23.2,3.9,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,126.878,35.138,943360.873,1682669.652
2010,RANA03,농성초교남구,없음,남구 월산4동 914-1,학교용지,15611,0,3,1.29,0,7.5,0,15,1.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.9,126.891,35.149,944484.236,1683879.706
2010,RKNA15,남구주월,없음,남구 주월1동 1186  장미(APT),대지,18884,0,21.4,4.34,0,30.4,0,85.3,7.3,15,NA,NA,0,NA,0,0,0,0,27,NA,NA,NA,7,126.901,35.132,945393.186,1682029.973
2010,RANA04,장원초교동구,없음,동구 산수2동 102,학교용지,18929,0,1.2,0,0,5.7,0,17.6,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1,126.938,35.157,948786.866,1684823.766
2010,RANA06,동운초교북구,없음,북구 운암동 484-1,학교용지,12802,0,3.5,0,0,4.9,0,19.8,1.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,126.884,35.175,943948.734,1686781.238
2010,RKNA01,서구화정,없음,서구 화정동 621,대지,12807,0,7.3,1.64,0,21.1,0,28.3,3.1,16,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6,126.884,35.147,943902.96,1683648.134
2010,SSNA78,강화길직,없음,강화군 길상면 길직리 947-8,전,6600,1.92,17.8,8.87,0,32,0,60.2,33.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,126.492,37.66,911126.45,1962773.635
2010,RDNA01,경전선광주역,없음,북구 중흥동 611-2,철도용지,182445,0,22.1,5.51,0,10,1.1,35.2,28.6,15,NA,NA,0,NA,0,0,0,0,78,NA,NA,NA,4,126.909,35.167,946223.371,1685854.3
2010,RGNA07,무등경기장,없음,북구 임동 316,체육용지,60871,0,10.2,0.84,0,9.4,0,51.7,11.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,126.888,35.168,944282.757,1686081.66
2010,RPNA13,본촌산단1,없음,북구 일곡동 685,공장용지,180411,0.62,22.1,3.14,0,11.1,0,59.1,5.6,17,NA,0,0,0,0,0,0,0,18,0,0,NA,5.9,126.886,35.2,944081.404,1689553.292
2010,RUNA01,중외공원,없음,북구 운암동 186-2,공원,4073,0,52.7,4.23,0,45.4,0,265.3,11.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,126.881,35.181,943641.918,1687499.93
2010,RKNA17,북구일곡,없음,북구 일곡동 814-3  롯데(APT),대지,40970,0,12.6,0,0,13.2,0,55.8,8.8,15,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,8.2,126.896,35.212,945032.687,1690934.926
2010,RKNA46,북구운암,없음,북구 운암동 318(운암주공 3단지),대지,50681,0,19.5,5.28,0,14.5,0.5,54.9,8.4,79,NA,NA,0,NA,0,0,0,0,30,NA,NA,NA,6.7,126.879,35.179,943424.293,1687264.49
2010,SANA13,강화강화,없음,강화군 강화읍 관청리 375(강화초교),학교용지,12115,1.88,22.6,2.57,0,31.7,0,101.2,12.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,126.485,37.751,910543.87,1972876.923
2010,RUNA02,우치공원,없음,북구 생용동 138,공원,25190,0,8.7,4.04,0,14.5,0,52.6,5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,126.9,35.229,945367.287,1692775.564
2010,RPNA26,첨단산단2,없음,북구 대촌동 958-14,공장용지,9277,0,5.8,0,0,14.8,0,50.7,2.2,15,NA,0,0,0,0,0,0,0,21,0,0,NA,6.8,126.859,35.229,941698.805,1692824.16
2010,RKNA14,광산월계,없음,광산구 월계동 755-2  대우 (APT),대지,18149,0,6.7,3.09,0,13.1,0,72.7,3.2,15,NA,NA,0,NA,0,0,0,0,15,NA,NA,NA,7.3,126.829,35.22,938963.274,1691794.065
2010,RPNA25,송암산단,없음,남구 송하동 262-1  축협사료공장,공장용지,8573,0.37,26.8,4.1,0,57.9,0.6,184.7,7.3,17,NA,0,0,0,0,0,0,0,35,0,0,NA,7.4,126.885,35.11,943918.277,1679621.89
2010,RANA01,하남초교광산,없음,광산구 하남동 396,학교용지,24736,0,1,0,0,7.5,0,16.2,3.9,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,126.793,35.185,935620.607,1687983.008
2010,RKNA13,광산도산,없음,광산구 도산동 1077-1  우미 (APT),대지,11981,0,12.7,2.83,0,16.1,0,46.5,4.1,15,NA,NA,0,NA,0,0,0,0,13,NA,NA,NA,7.4,126.792,35.13,935470.311,1681897.987
2010,RNNA05,광산유계,없음,광산구 유계동 607-10,답,2505,0,18.6,4.29,0,13.3,0,38,9.7,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,126.778,35.101,934227.098,1678645.141
2010,RMNA01,남구(포도),없음,남구 양과동 395,과수원,1154,0,53.6,0,0,11.3,0.5,127.7,7.5,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,126.877,35.09,943172.224,1677344.513
2010,RPNA27,본촌산단2,없음,북구 양산동 408-1  코카콜라,공장용지,49586,0.44,22.2,5.5,0,22.4,0,84.1,16.8,15,NA,0,0,0,0,0,0,0,13,0,0,NA,6.7,126.879,35.197,943425.789,1689242.409
2010,RPNA23,평동산단1,없음,광산구 용동 674-23  연식품,공장용지,702,0.4,61.7,4.94,0,48.5,0,360.9,17,18,NA,0,0,0,0,0,0,0,30,0,0,NA,7.3,126.755,35.133,932110.907,1682276.323
2010,RPNA20,소촌산단,없음,광산구 소촌동 645-1  ㈜삼양사,공장용지,3993,0.3,24.9,3.19,0,26.5,0,103.7,7.4,17,NA,0,0,0,0,0,0,0,17,0,0,NA,6.5,126.788,35.151,935140.571,1684206.031
2010,RPNA21,하남산단2,없음,광산구 안청동 734-1  동원산업㈜,공장용지,44322,0.45,8,0,0,84.4,0,165.9,3,20,NA,0,0,0,0,0,0,0,0,0,0,NA,7.4,126.798,35.214,936106.966,1691210.342
2010,UENA01,면허시험장,없음,대전시 동구 대별동 364-2,잡종지,5200,1.7,34.7,12.89,0.07,35.9,0,89.8,32,246,NA,0,0,0,0,0,0,0,0,0,0,NA,7.4,127.462,36.286,996589.884,1809860.254
2010,RONA17,풍암서구,없음,서구 풍암동 산 158-4,임야,18403,0,7.9,0,0,17.8,0,48.4,3.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,126.867,35.126,942312.837,1681419.671
2010,RPNA22,평동산단2,없음,광산구 용동 668-15  동일알판㈜,공장용지,2734,0.06,15.8,3.19,0,15.6,0,50.4,5,17,NA,0,0,0,0,0,0,0,11,0,0,NA,6.2,126.756,35.135,932184.368,1682482.543
2010,UFNA01,대전천,없음,대전시 동구 삼성동 448-4(삼선교),하천부지,14489,1.6,17.4,5.45,0.09,15.2,0,96.9,12,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.9,127.424,36.335,993199.047,1815267.282
2010,RPNA24,하남산단1,없음,광산구 장덕동 992-10  산단관리사무소,공장용지,4547,0,3.6,2.36,0,14.8,0,34.6,4.5,15,NA,0,0,0,0,0,0,0,0,0,0,NA,5.4,126.809,35.19,937103.726,1688532.716
2010,UENA03,대성차학원,없음,대전시 중구 중촌동 413-46,잡종지,2441,1.41,3.1,3.83,0.03,11.9,0,76.8,2.2,195,NA,0,0,0,0,0,0,0,36,0,0,NA,7.1,127.404,36.348,991428.39,1816756.001
2010,RFNA01,황룡강광산,없음,광산구 서봉동 240-5,하천부지,2152,0,26.6,7.37,0,10.2,0,54.2,14.5,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,126.749,35.151,931584.526,1684270.618
2010,UKNA13,동구대성,없음,대전시 동구 대성동 30(세라믹 APT),대지,26756,1.27,8,4.2,0.03,9.4,0,37.9,7,315,NA,NA,0,NA,0,0,0,0,16,NA,NA,NA,8.2,127.461,36.298,996496.943,1811199.965
2010,UANA02,태평초등,없음,대전시 중구 태평2동 385-10,학교용지,11146,1.33,6.7,2.26,0,15.2,0,81.5,2.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,127.395,36.323,990575.981,1813943.668
2010,UFNA02,유등천,없음,대전시 중구 태평동 514-2(가장교),하천부지,7357,1.3,15.2,10.66,0.03,17.8,0,81.5,12,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,127.389,36.325,990033.555,1814226.658
2010,RENA01,광산신촌,없음,광산구 신촌동 110   광주공항,잡종지,916057,0,14.2,2.11,0,14.5,0,48.5,7.6,16,NA,0,0,0,0,0,0,0,37,0,0,NA,5,126.815,35.135,937590.369,1682393.162
2010,RUNA03,송정공원,없음,광산구 소촌동 1004-1,공원,536200,0,8.8,1.31,0,11.9,0,34.3,7.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1,126.793,35.146,935556.437,1683677.336
2010,UKNA37,중구옥계,없음,대전시 중구 옥계동 156-3(옥계APT),대지,8918,1.29,10.1,4.66,0.29,17.8,0,66.2,7.2,135,NA,NA,0,NA,0,0,0,0,58,NA,NA,NA,6.2,127.454,36.297,995855.275,1811026.28
2010,UGNA05,한밭운동장,없음,대전시 중구 부사동 157-2,체육용지,8337,1.5,17.1,7.43,0.06,21.5,0,89.9,11.6,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,127.436,36.311,994246.598,1812638.961
2010,UGNA06,한밭야구장,없음,대전시 중구 부사동 162-1,체육용지,84745,1.72,9.1,4.94,0.02,11.3,0,74.7,7.2,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3,127.428,36.316,993555.908,1813212.928
2010,UKNA02,서구둔산,없음,대전시 서구 둔산동 1204(녹원APT),대지,57201,1.26,5.2,2.52,0.02,20.7,0,67,2.1,279,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,5,127.381,36.347,989293.503,1816667.668
2010,RPNA28,첨단산단1,없음,북구 월출동 970-3,공장용지,20156,0.17,7.3,0,0,11.6,0,66.4,5.7,18,NA,0,0,0,0,0,0,0,12,0,0,NA,8.3,126.864,35.237,942124.295,1693739.628
2010,UKNA05,중구삼부,없음,대전시 중구 태평동 407(삼부APT),대지,34944,1.17,7,5.36,0.03,13.2,0,56.3,5.4,223,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,5.9,127.391,36.325,990240.02,1814182.424
2010,UKNA09,서구가람,없음,대전시 서구 둔산동 1805(가람APT),대지,81254,1.07,60.6,2.9,0,27,0,127.6,6.2,82,NA,NA,0.1,NA,0,0,0,0,47,NA,NA,NA,8.2,127.398,36.357,990880.61,1817684.022
2010,UUNA01,보문산공원,없음,대전시 중구 대사동 산3-71(송학사),공원,759462,1.79,9.3,3.96,0.02,8.6,0,50.8,10.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6,127.421,36.304,992882.484,1811884.003
2010,ULNA06,만인산휴양림,없음,대전시 동구 하소동 산 47,유원지,740000,1.77,15.2,11.57,0.07,13.3,0,59.4,22.2,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,127.45,36.203,995468.028,1800684.61
2010,UCNA04,엑스포IC,없음,대전시 유성구 화암동 5-3,도로,23254,0.74,1.9,3.03,0.01,14.7,0,41.1,1.2,226,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,6.2,127.38,36.415,989248.642,1824207.916
2010,UKNA12,서구흑석,없음,대전시 서구 흑석동 541-10,대지,561,1.31,4.4,3.05,0.03,15.8,0,41.3,2.8,142,NA,NA,0,NA,0.1,0,0,0,19,NA,NA,NA,5.1,127.337,36.274,985371.604,1808571.347
2010,UANA05,유성초등,없음,대전시 유성구 장대동 155,학교용지,7540,0.68,3.7,3.76,0.02,33.3,0,56.7,3.6,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,127.333,36.362,985062.424,1818319.616
2010,UKNA38,유성삼성,없음,대전시 유성구 어은동 99(삼성한빛APT),대지,368765,1.06,4.5,1.59,0.03,16.2,0,63.7,4.5,209,NA,NA,0,NA,0,0,0,0,117,NA,NA,NA,8.3,127.356,36.365,987106.285,1818630.271
2010,UANA03,가장초등,없음,대전시 서구 가장동 25-1,학교용지,11904,1.04,5.3,1.87,0,7.6,0,69.5,3.7,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,127.388,36.331,989992.45,1814814.085
2010,UGNA01,유성CC,없음,대전시 유성구 덕명동 215-7,체육용지,1155000,1.14,13.6,5.42,0.03,29.1,0,85.2,7.1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.8,127.291,36.355,981234.072,1817511.204
2010,UKNA36,동구판암,없음,대전시 동구 판암동 178(주공1차APT),대지,85000,1.78,9.3,5.18,0.03,10,0,51.5,8.3,266,NA,NA,0,NA,0,0,0,0,29,NA,NA,NA,6.6,127.463,36.316,996709.343,1813183.586
2010,UGNA08,충남대학교,없음,대전시 유성구 궁동 220(종합운동장),체육용지,26668,1.15,3,3.15,0.02,12.6,0,58.8,3.3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2,127.344,36.37,986024.996,1819187.934
2010,UGNA07,체육공원CC,없음,대전시 유성구 전민동 463,체육용지,344176,1.59,18,3.96,0.08,23.9,0,106.7,7.8,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.6,127.394,36.404,990498.153,1822953.352
2010,UANA01,삼성초등,없음,대전시 동구 삼성1동 113-1,학교용지,6300,2.42,19.2,3.13,0,24.5,0,71.5,48.8,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,127.425,36.339,993296.525,1815715.439
2010,UPNA23,연구단지2,없음,대전시 유성구 장동 84-66,공장용지,268,0.81,3.8,1.34,0.02,14.6,0,68.5,3.7,233,NA,0,0,0,0,0,0,0,148,0,0,NA,5.7,127.359,36.386,987377.967,1820913.446
2010,UKNA03,야외극장,없음,대전시 유성구 도룡동 3-8,대지,29205,1.1,11.2,16.37,0.03,32.3,0,64.9,6.9,142,NA,NA,0,NA,0,0,0,0,0,NA,NA,NA,5,127.389,36.375,990081.275,1819715.491
